record_id,station_id,station_name,measured_at,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction,pm10_ugm3,pm25_ugm3,rainfall_mm,battery_pct,status
135042,ST-12,아산관측소,17-Feb-2025 12:30:00,6.8,70.0,1003.9,1.32,SW,39.9,15.1,0.0,78.3,정상
135043,ST-07,공주관측소,2025-07-10 23:30:00,20.1,73.4,1009.7,0.61,W,22.6,9.1,0.0,89.7,정상
135044,ST-07,공주관측소,01-Sep-2025 07:00:00,15.9,65.5,1017.1,2.28,SE,162.4,69.3,0.0,64.1,OK
135045,ST-08,논산관측소,2025/01/26 09:30,1.1,76.2,1010.8,1.46,NE,95.7,52.0,0.0,89.3,정상
135046,ST-10,서산관측소,2025-08-01 02:00:00,21.3,70.3,1015.9,4.67,SW,18.3,12.4,0.0,78.8,점검중
135047,ST-09,보령관측소,2025-04-14 04:30:00,6.5,70.2,1007.6,2.38,SE,80.5,,0.0,53.4,정상
135048,ST-05,청주관측소,2025/12/04 17:00,8.2,70.7,1020.6,1.38,W,14.5,10.4,0.0,98.1,점검
135049,ST-03,신탄진관측소,2025-05-07 07:30:00,20.5,80.2,1017.0,1.99,NE,15.4,9.0,0.0,42.3,오류
135050,ST-04,세종관측소,2025/01/29 01:00,0.5,77.8,1008.3,4.59,SE,17.1,9.7,0.0,87.4,점검중
135051,ST-01,대덕관측소,2025-06-21 14:00:00,25.9,59.6,1020.7,0.89,N,40.8,28.9,0.0,96.9,정상
135052,ST-06,천안관측소,2025-08-21 21:00:00,19.4,,1013.6,1.43,W,23.3,10.7,0.0,69.7,normal
135053,ST-01,대덕관측소,2025-03-28 13:30:00,15.1,95.6,1010.1,3.09,NW,18.3,10.8,4.7,60.4,정상
135054,ST-09,보령관측소,2025-08-13 20:30:00,22.4,62.9,1001.4,2.92,SW,7.5,8.5,0.0,,오류
135055,ST-04,세종관측소,2025-04-13 08:00:00,13.6,74.1,1026.8,3.34,NW,,,0.0,52.1,OK
135056,ST-02,유성관측소,2025-05-27 21:00:00,18.6,65.3,1002.3,1.37,N,68.9,45.2,0.0,32.6,ERROR
135057,ST-12,아산관측소,2025-07-14 22:00:00,23.9,,1012.4,3.66,W,9.9,7.0,0.0,87.5,점검중
135058,ST-11,당진관측소,27-Nov-2025 04:30:00,-1.6,79.5,1000.2,5.36,SW,40.0,20.0,0.0,25.0,OK
135059,ST-07,공주관측소,2025-05-14 08:00:00,16.5,55.3,1017.1,2.29,E,48.0,26.7,0.0,38.1,정상
135060,ST-07,공주관측소,2025-09-23 17:30:00,17.8,74.3,1011.8,3.74,SW,23.6,16.9,0.0,54.3,정상
135061,ST-03,신탄진관측소,2025-11-27 10:00:00,9.0,66.1,1003.2,1.01,W,24.1,16.1,0.0,24.7,정상
135062,ST-04,세종관측소,2025/02/27 18:30,6.0,73.6,1006.7,3.25,NE,29.1,20.8,0.0,72.4,정상
135063,ST-10,서산관측소,2025-09-17 15:30:00,19.7,60.7,1011.9,0.73,E,27.0,,0.0,58.8,MAINT
135064,ST-11,당진관측소,2025-11-22 00:30:00,1.0,71.6,1013.6,0.9,SE,34.6,19.5,0.0,28.6,OK
135065,ST-04,세종관측소,10-Aug-2025 18:30:00,23.5,52.4,1028.6,5.7,E,37.3,24.6,0.0,75.4,정상
135066,ST-11,당진관측소,2025-06-09 05:30:00,17.7,57.9,1017.2,1.32,N,63.7,44.7,0.0,26.4,정상
135067,ST-11,당진관측소,19-Aug-2025 21:00:00,22.2,70.8,1017.9,0.31,NE,19.8,15.6,0.0,71.3,MAINT
135068,ST-02,유성관측소,2025-01-17 11:00:00,-1.5,70.7,1020.7,3.63,NW,17.9,8.5,0.0,91.4,normal
135069,ST-12,아산관측소,2025-03-14 06:30:00,1.3,91.2,1012.7,1.36,NW,31.3,13.5,0.0,68.4,정상
135070,ST-06,천안관측소,2025-04-17 14:00:00,19.6,60.0,1015.7,3.95,NE,31.3,,0.0,50.6,오류
135071,ST-02,유성관측소,2025/09/20 04:00,9.7,67.0,1029.6,1.61,SW,21.4,8.6,0.0,57.2,정상
135072,ST-01,대덕관측소,2025-03-07 02:00:00,-1.2,78.7,1004.5,0.86,E,24.9,,0.5,70.5,정상
135073,ST-07,공주관측소,03-Aug-2025 02:00:00,18.2,69.6,1007.7,1.76,N,14.0,5.5,0.0,76.5,정상
135074,ST-02,유성관측소,2025-08-21 10:00:00,22.3,59.0,1008.3,0.95,E,46.5,34.2,0.0,71.2,OK
135075,ST-02,유성관측소,2025-02-10 22:00:00,1.6,73.8,1011.1,5.55,NE,22.6,11.2,0.0,81.0,정상
135076,ST-10,서산관측소,2025-04-19 01:00:00,7.5,62.5,994.5,4.68,SE,91.8,,0.0,50.1,정상
135077,ST-08,논산관측소,2025-01-23 10:00:00,5.1,79.6,1012.3,1.42,E,11.8,8.4,0.0,88.9,정상
135078,ST-11,당진관측소,2025-08-25 03:30:00,,49.4,1004.1,1.49,W,33.0,20.8,0.0,68.4,정상
135079,ST-02,유성관측소,2025-01-14 20:30:00,,91.7,1022.7,2.83,E,47.2,25.4,0.0,93.3,normal
135080,ST-11,당진관측소,2025/10/31 01:00,5.6,76.3,1023.8,2.57,W,28.7,17.4,0.0,37.9,정상
135081,ST-05,청주관측소,2025/11/12 07:30,1.6,78.2,1012.9,0.54,SE,26.6,21.0,4.1,32.4,정상
135082,ST-01,대덕관측소,2025-10-25 12:00:00,,82.1,1010.8,0.71,S,21.0,,,40.2,오류
135083,ST-12,아산관측소,2025-07-05 11:00:00,26.9,43.1,1008.8,0.96,S,17.0,11.0,0.0,92.0,OK
135084,ST-03,신탄진관측소,01-Apr-2025 01:30:00,3.6,83.3,1007.0,0.5,N,29.4,13.1,0.0,59.6,오류
135085,ST-09,보령관측소,2025-02-21 06:00:00,-0.1,89.6,1015.4,1.95,NW,35.5,16.7,0.0,77.1,정상
135086,ST-06,천안관측소,29-Aug-2025 00:00:00,17.2,68.1,1008.1,1.25,E,98.2,43.9,0.0,67.2,정상
135087,ST-01,대덕관측소,2025-10-23 19:30:00,8.5,73.1,1005.6,1.88,E,25.5,20.8,0.0,41.3,normal
135088,ST-12,아산관측소,2025/05/21 11:30,25.1,67.5,1006.9,4.59,NE,56.4,33.6,0.0,35.4,정상
135089,ST-04,세종관측소,2025-04-22 19:30:00,14.5,56.9,1022.5,2.59,S,33.6,19.5,0.0,48.1,정상
135090,ST-01,대덕관측소,2025-05-18 04:30:00,15.1,,1013.2,1.19,SE,,17.4,2.3,37.9,점검
135091,ST-12,아산관측소,2025-05-18 00:00:00,16.4,53.0,1004.0,2.83,W,13.8,10.7,0.0,37.1,정상
135092,ST-12,아산관측소,2025-03-20 19:30:00,8.6,88.7,1012.3,1.89,SE,37.1,24.7,0.0,64.7,정상
135093,ST-06,천안관측소,26-Sep-2025 02:00:00,10.3,86.6,1015.3,0.61,SW,29.9,16.0,0.0,53.5,OK
135094,ST-01,대덕관측소,2025-08-03 23:30:00,22.0,55.3,1010.0,4.72,NE,21.0,3.1,0.0,77.2,정상
135095,ST-02,유성관측소,2025-10-24 16:30:00,16.2,76.7,1005.1,1.56,SE,9.4,2.7,0.0,39.4,정상
135096,ST-01,대덕관측소,2025-09-23 21:30:00,15.7,77.3,1020.8,0.95,SE,43.0,31.2,0.0,54.7,정상
135097,ST-10,서산관측소,2025-04-03 19:00:00,13.5,72.6,1012.2,3.89,S,36.2,23.2,0.0,57.0,OK
135098,ST-01,대덕관측소,2025-05-15 00:30:00,15.9,75.2,1003.5,2.19,SW,43.9,24.0,0.7,39.4,정상
135099,ST-02,유성관측소,2025-04-02 07:00:00,5.5,79.6,1015.2,1.36,SW,42.0,29.9,0.0,58.6,점검
135100,ST-07,공주관측소,2025-07-28 17:00:00,26.7,58.6,1011.5,0.84,NW,37.1,22.5,0.0,80.7,MAINT
135101,ST-04,세종관측소,2025-10-10 15:00:00,22.2,56.9,1013.1,1.31,SE,13.3,10.9,0.0,46.9,OK
135102,ST-02,유성관측소,2025-05-25 10:30:00,20.6,59.9,1010.3,2.56,NE,,4.4,0.0,33.1,정상
135103,ST-03,신탄진관측소,03-Apr-2025 04:30:00,8.3,78.3,1013.9,3.46,E,29.5,20.5,0.0,58.7,정상
135104,ST-06,천안관측소,2025-01-26 13:00:00,5.4,70.6,1009.8,2.71,NE,9.6,5.3,0.0,87.7,ERROR
135105,ST-03,신탄진관측소,2025-09-05 09:30:00,21.4,65.8,1011.1,1.93,NE,18.2,16.1,0.0,63.2,정상
135106,ST-03,신탄진관측소,2025/05/30 03:00,15.6,80.8,1008.0,0.35,NW,55.3,35.9,0.0,32.1,MAINT
135107,ST-04,세종관측소,2025-08-29 14:00:00,24.3,52.1,1010.9,1.29,S,26.4,12.4,0.0,66.7,오류
135108,ST-10,서산관측소,2025-07-11 17:30:00,27.5,60.1,1016.1,3.34,SE,13.4,7.6,0.0,88.9,OK
135109,ST-10,서산관측소,2025-02-13 11:00:00,1.1,99.0,1002.0,1.17,W,22.3,11.8,0.0,80.1,정상
135110,ST-10,서산관측소,2025-03-03 17:30:00,10.5,60.0,1007.3,1.76,SW,16.4,11.1,0.0,73.1,정상
135111,ST-05,청주관측소,2025-05-14 12:30:00,21.6,56.8,1014.0,2.74,S,62.5,34.7,0.0,39.3,정상
135112,ST-10,서산관측소,10-Oct-2025 19:30:00,15.9,75.3,1006.8,2.52,NW,25.7,13.8,0.4,47.0,정상
135113,ST-10,서산관측소,2025/04/06 11:00,12.3,69.6,1021.0,0.2,SE,54.4,26.1,1.0,56.6,정상
135114,ST-06,천안관측소,2025-11-10 04:30:00,2.9,81.6,1023.0,2.1,S,22.9,7.8,0.0,33.6,정상
135115,ST-08,논산관측소,2025-10-27 23:00:00,7.1,81.3,1006.5,3.87,남,22.9,11.4,0.0,39.7,오류
135116,ST-05,청주관측소,2025-09-09 01:30:00,17.9,82.6,1016.2,4.77,SW,29.4,13.8,0.0,61.5,정상
135117,ST-09,보령관측소,2025-05-28 20:30:00,22.9,54.4,1008.1,4.32,N,30.8,17.3,0.0,32.2,오류
135118,ST-12,아산관측소,02-Mar-2025 06:30:00,1.0,89.1,1017.9,0.45,NE,67.0,38.9,0.0,73.5,OK
135119,ST-11,당진관측소,2025-04-25 05:00:00,11.9,69.0,1012.8,1.14,N,40.9,24.5,0.0,49.1,오류
135120,ST-11,당진관측소,2025-06-19 05:30:00,20.4,72.8,992.3,0.35,W,54.8,35.6,2.0,99.5,OK
135121,ST-06,천안관측소,2025-07-28 09:30:00,25.6,57.4,1008.8,2.49,NW,37.0,18.8,0.0,79.9,정상
135122,ST-06,천안관측소,2025/12/01 08:30,0.8,75.7,1009.5,1.79,S,10.1,3.3,0.0,98.2,정상
135123,ST-05,청주관측소,2025-09-25 18:30:00,21.1,64.7,1007.2,6.36,NW,24.3,14.3,0.0,53.0,점검
135124,ST-01,대덕관측소,2025-11-17 02:00:00,0.6,63.7,1013.5,0.68,S,26.0,20.4,0.0,29.0,정상
135125,ST-11,당진관측소,2025/05/19 13:00,22.6,59.7,1014.0,5.88,W,37.7,24.3,0.0,35.6,정상
135126,ST-06,천안관측소,2025-08-11 00:00:00,16.3,68.0,1003.8,3.93,E,48.4,,0.6,73.8,정상
135127,ST-11,당진관측소,2025-01-14 15:30:00,3.0,76.7,1022.9,0.42,S,21.5,7.4,0.0,92.4,normal
135128,ST-10,서산관측소,2025-01-09 02:00:00,-5.6,79.3,1005.7,3.1,S,47.6,33.0,0.0,95.1,정상
135129,ST-12,아산관측소,2025-07-16 04:30:00,21.2,54.9,1008.8,3.56,N,,6.9,0.0,87.6,정상
135130,ST-07,공주관측소,2025/06/12 05:00,16.3,62.3,1012.2,2.56,NE,46.9,26.3,0.0,27.0,ERROR
135131,ST-05,청주관측소,2025-03-12 15:00:00,9.0,70.1,1022.8,1.25,W,51.1,38.9,0.0,68.2,점검
135132,ST-11,당진관측소,2025-01-12 00:30:00,-4.3,91.8,1011.6,3.05,E,44.9,24.6,0.0,94.4,NORMAL
135133,ST-03,신탄진관측소,2025-07-10 10:00:00,28.0,52.7,1008.7,1.05,NE,29.9,10.9,,87.9,OK
135134,ST-10,서산관측소,2025-11-20 15:00:00,11.3,62.8,1019.0,2.6,남,19.1,6.6,0.0,29.4,MAINT
135135,ST-05,청주관측소,2025-09-22 06:00:00,15.0,70.9,1005.0,6.91,NE,75.5,30.9,0.0,55.4,정상
135136,ST-04,세종관측소,21-Aug-2025 22:30:00,22.9,63.6,1011.1,1.26,S,29.6,14.5,0.0,68.3,점검중
135137,ST-03,신탄진관측소,2025-01-31 18:00:00,4.6,89.7,1018.6,1.85,E,19.9,11.4,0.0,86.0,점검중
135138,ST-09,보령관측소,2025-03-02 19:00:00,6.7,80.6,1009.9,2.7,E,27.5,9.4,0.0,72.4,정상
135139,ST-07,공주관측소,2025-02-15 07:00:00,-0.4,85.6,1010.4,2.98,E,51.3,24.9,0.0,78.5,OK
135140,ST-03,신탄진관측소,2025-05-29 08:30:00,20.7,64.0,1011.9,2.76,NW,29.8,12.1,0.0,32.1,MAINT
135141,ST-01,대덕관측소,2025-02-17 12:30:00,9.7,68.5,1018.7,4.02,남,9.0,6.3,0.0,77.9,정상
135142,ST-02,유성관측소,2025/07/11 16:30,28.2,50.4,1003.9,3.42,E,58.2,36.6,0.0,89.2,정상
135143,ST-01,대덕관측소,2025-07-09 17:00:00,30.1,60.2,1003.7,1.5,NW,38.0,22.2,0.0,89.5,ERROR
135144,ST-02,유성관측소,2025-11-14 12:30:00,10.0,70.6,1007.8,2.94,NW,12.8,7.7,0.0,32.1,정상
135145,ST-07,공주관측소,2025-06-14 19:00:00,24.4,56.7,1003.8,1.38,NW,54.0,43.0,0.0,26.5,정상
135146,ST-10,서산관측소,2025-10-11 06:00:00,5.2,77.5,1005.4,3.76,W,15.0,7.8,0.0,45.8,OK
135147,ST-11,당진관측소,2025/09/24 08:00,10.7,82.8,1019.3,4.32,SW,16.2,10.6,0.0,55.3,정상
135148,ST-12,아산관측소,28-Feb-2025 17:30:00,8.1,76.5,1012.6,5.68,N,291.5,166.0,0.0,72.9,정상
135149,ST-11,당진관측소,2025-06-02 07:30:00,16.7,72.0,1011.4,1.58,W,23.9,13.8,0.0,29.3,정상
135150,ST-01,대덕관측소,2025/09/06 17:30,25.2,44.0,1013.9,4.48,N,22.0,,0.0,63.3,정상
135151,ST-04,세종관측소,05-Feb-2025 06:00:00,1.9,89.4,1021.1,2.36,S,52.4,24.6,0.0,83.8,MAINT
135152,ST-02,유성관측소,28-May-2025 20:00:00,23.6,61.3,1018.8,4.25,SE,75.5,39.4,0.0,31.9,정상
135153,ST-12,아산관측소,2025-09-14 01:30:00,15.8,65.3,1015.3,2.22,S,43.3,28.8,0.0,59.2,정상
135154,ST-03,신탄진관측소,2025/11/02 02:30,4.2,89.7,1013.2,1.76,E,22.7,12.0,0.0,36.5,ERROR
135155,ST-08,논산관측소,2025-06-20 23:30:00,25.0,70.4,1015.2,3.18,E,48.4,26.1,0.0,98.6,ERROR
135156,ST-11,당진관측소,2025-07-30 12:30:00,29.3,54.9,1012.1,7.12,S,32.0,13.6,0.0,79.0,OK
135157,ST-03,신탄진관측소,26-May-2025 20:00:00,23.0,61.2,1014.0,2.29,N,18.4,,0.0,32.4,NORMAL
135158,ST-09,보령관측소,2025-10-10 08:30:00,13.7,62.8,1016.4,3.18,W,43.4,21.7,0.0,46.9,점검중
135159,ST-06,천안관측소,2025-09-28 11:00:00,15.2,70.3,1009.6,0.49,E,19.9,12.3,0.0,53.5,정상
135160,ST-07,공주관측소,2025-09-20 02:00:00,12.4,74.5,999.5,1.43,S,65.0,37.1,0.0,56.4,정상
135161,ST-02,유성관측소,2025/11/02 17:00,13.8,72.9,1003.8,0.57,SW,18.2,7.7,0.0,38.2,오류
135162,ST-12,아산관측소,2025-06-01 22:30:00,21.4,48.2,1014.3,2.27,SE,82.7,48.9,0.0,31.4,OK
135163,ST-01,대덕관측소,06-Mar-2025 11:00:00,12.3,87.6,1011.1,1.33,NW,77.3,48.1,0.0,71.0,정상
135164,ST-12,아산관측소,2025-02-19 08:30:00,1.5,80.4,1013.7,7.22,W,37.2,25.2,,76.4,정상
135165,ST-11,당진관측소,2025-09-05 11:00:00,20.8,47.4,1014.8,3.08,NE,17.0,11.4,0.0,63.5,OK
135166,ST-08,논산관측소,2025-07-26 08:30:00,25.4,69.9,1004.7,4.96,S,10.4,5.1,0.0,82.6,점검중
135167,ST-04,세종관측소,2025/10/20 18:00,19.2,77.4,1000.1,4.19,S,12.6,6.9,0.0,41.6,오류
135168,ST-11,당진관측소,04-Jun-2025 08:00:00,18.6,88.2,1010.5,1.08,동,216.5,130.4,0.0,29.8,normal
135169,ST-02,유성관측소,2025-10-03 19:00:00,18.1,73.1,1005.1,0.76,SE,55.3,33.3,0.0,49.7,정상
135170,ST-08,논산관측소,2025/04/06 01:30,8.1,84.4,1011.3,1.05,W,15.9,4.1,0.0,56.2,정상
135171,ST-07,공주관측소,2025/01/21 01:30,-4.6,96.9,1011.4,2.63,N,36.0,18.4,0.0,90.4,정상
135172,ST-01,대덕관측소,2025-01-11 23:30:00,-0.0,96.2,1002.0,2.23,N,39.6,14.6,0.0,95.0,OK
135173,ST-03,신탄진관측소,2025-06-21 05:30:00,23.8,65.8,1014.1,1.8,SE,20.1,11.1,0.0,97.4,NORMAL
135174,ST-01,대덕관측소,2025-01-10 19:30:00,2.3,94.4,999.4,3.78,N,15.4,9.2,0.0,95.5,정상
135175,ST-10,서산관측소,2025/07/22 08:00,20.9,69.0,1014.7,2.68,NE,44.5,,0.0,84.0,점검중
135176,ST-02,유성관측소,2025-06-30 12:00:00,26.0,59.9,1015.0,2.18,SW,24.5,13.5,0.0,92.7,OK
135177,ST-07,공주관측소,06-Jan-2025 04:30:00,-5.5,89.1,1018.9,2.68,SW,34.2,20.6,0.0,98.0,OK
135178,ST-02,유성관측소,2025-07-06 03:30:00,18.0,66.7,1013.8,0.05,SW,103.5,59.8,0.0,91.3,OK
135179,ST-07,공주관측소,2025/06/15 13:30,25.1,58.4,1014.6,4.58,W,23.1,15.8,0.0,25.2,오류
135180,ST-07,공주관측소,2025-09-14 02:30:00,10.8,,1020.7,1.0,W,27.0,15.4,0.0,58.6,정상
135181,ST-05,청주관측소,2025-04-15 13:00:00,18.3,78.0,1006.5,4.23,W,40.2,17.8,0.0,52.4,OK
135182,ST-05,청주관측소,2025-04-25 06:00:00,13.5,79.6,1009.9,4.58,NE,146.3,64.3,0.0,47.5,정상
135183,ST-05,청주관측소,2025-01-31 07:30:00,-1.5,64.6,1018.6,7.35,N,17.0,7.9,0.0,85.5,정상
135184,ST-04,세종관측소,2025-12-05 12:30:00,5.6,78.2,1014.8,0.44,N,21.3,6.8,0.0,95.9,OK
135185,ST-02,유성관측소,2025-11-11 23:00:00,6.0,72.8,1006.2,1.02,NW,34.7,,0.0,31.9,NORMAL
135186,ST-04,세종관측소,2025-03-10 02:30:00,0.3,74.7,1014.4,2.74,S,24.9,,0.0,69.2,오류
135187,ST-12,아산관측소,2025-03-19 18:30:00,11.2,66.8,1013.4,0.8,SW,55.9,29.2,3.8,65.2,OK
135188,ST-11,당진관측소,2025-08-20 13:30:00,24.7,78.6,1000.0,1.08,NE,60.4,33.2,0.0,71.2,정상
135189,ST-08,논산관측소,2025-11-23 00:00:00,-0.8,89.8,1001.9,1.46,N,40.5,22.4,0.5,25.8,MAINT
135190,ST-09,보령관측소,2025-02-09 18:00:00,8.3,51.0,1020.8,0.8,E,33.6,16.8,0.0,81.5,정상
135191,ST-10,서산관측소,2025-04-30 09:30:00,16.8,66.6,1009.6,2.04,NE,52.5,22.5,0.0,44.8,정상
135192,ST-09,보령관측소,2025-09-03 11:30:00,24.0,69.8,999.8,3.18,NW,43.6,18.1,0.0,63.8,정상
135193,ST-11,당진관측소,2025-10-13 20:00:00,14.3,69.5,1007.2,2.57,E,18.1,11.4,0.0,45.0,점검중
135194,ST-07,공주관측소,2025/06/30 18:30,23.6,59.9,1020.3,3.89,S,114.4,54.9,0.0,93.5,점검
135195,ST-08,논산관측소,01-Nov-2025 19:30:00,11.3,70.2,1008.6,1.08,E,,13.1,0.0,38.3,OK
135196,ST-06,천안관측소,2025-10-27 18:00:00,12.8,73.4,1011.5,0.79,S,21.4,16.2,0.0,38.2,OK
135197,ST-06,천안관측소,2025-08-25 05:00:00,14.1,66.9,1004.2,3.88,N,22.1,8.7,0.4,69.8,ERROR
135198,ST-05,청주관측소,2025-01-06 14:30:00,2.2,72.6,1021.4,1.56,E,25.1,10.8,0.0,98.5,오류
135199,ST-12,아산관측소,2025-07-14 06:30:00,19.8,53.5,1010.6,1.57,NE,46.8,30.8,0.0,88.2,정상
135200,ST-09,보령관측소,2025/08/17 08:00,21.7,61.6,1006.6,3.29,SW,41.6,30.0,0.0,71.8,정상
135201,ST-04,세종관측소,2025-10-24 14:30:00,,69.0,1009.5,4.42,남서,33.2,20.9,0.0,39.3,OK
135202,ST-04,세종관측소,2025-02-15 03:30:00,-1.5,82.5,1019.0,2.84,NW,47.8,31.9,0.0,78.6,정상
135203,ST-03,신탄진관측소,2025/03/03 22:00,3.4,78.7,1016.7,1.62,SE,32.4,22.6,0.0,72.0,점검
135204,ST-08,논산관측소,2025-05-01 09:30:00,13.9,56.9,1012.7,2.14,SE,22.1,,3.0,45.5,정상
135205,ST-08,논산관측소,2025/04/12 09:30,13.5,82.0,1007.9,4.11,N,75.7,55.6,0.0,53.2,정상
135206,ST-02,유성관측소,2025-10-20 08:30:00,5.2,65.0,1016.4,1.96,NW,11.4,7.6,0.0,41.9,정상
135207,ST-07,공주관측소,2025-09-19 00:00:00,15.1,63.0,1023.5,1.23,S,18.4,8.6,0.0,55.7,점검중
135208,ST-02,유성관측소,2025/11/23 09:00,1.8,89.6,1003.3,2.43,NE,8.0,4.7,0.0,27.8,정상
135209,ST-06,천안관측소,2025/05/15 14:30,25.0,45.7,1009.7,3.09,S,121.9,68.8,0.0,39.9,정상
135210,ST-05,청주관측소,2025/06/08 00:30,20.1,74.1,1026.8,3.71,E,69.8,38.2,0.0,28.7,ERROR
135211,ST-03,신탄진관측소,2025-09-05 20:00:00,21.2,61.3,1014.0,4.43,NE,10.2,4.4,0.0,62.1,점검
135212,ST-03,신탄진관측소,2025-02-24 16:00:00,8.5,89.0,1006.0,0.78,S,38.7,26.2,0.0,75.3,normal
135213,ST-08,논산관측소,2025-12-11 21:30:00,3.8,65.9,1013.3,2.24,SW,3.5,0.5,0.0,94.0,OK
135214,ST-10,서산관측소,2025-07-10 19:00:00,23.0,43.6,999.6,0.8,북,34.3,8.9,0.0,89.5,점검중
135215,ST-06,천안관측소,2025-10-03 20:00:00,15.3,64.6,1004.8,4.58,N,35.3,21.7,0.0,50.1,normal
135216,ST-06,천안관측소,2025-03-11 04:00:00,-2.4,78.4,1009.7,3.89,남,6.1,2.2,0.0,68.7,정상
135217,ST-08,논산관측소,2025-07-17 20:30:00,25.9,,1012.8,4.79,SE,24.4,11.9,0.0,87.0,점검중
135218,ST-10,서산관측소,2025-06-27 22:00:00,20.6,48.4,1008.1,0.89,N,234.1,120.9,3.9,94.7,정상
135219,ST-03,신탄진관측소,2025/06/30 22:00,24.1,57.3,1004.6,2.88,W,44.2,34.0,0.0,93.6,정상
135220,ST-09,보령관측소,2025-10-16 10:30:00,12.7,65.4,1014.5,4.18,SW,34.2,18.1,0.0,44.0,정상
135221,ST-10,서산관측소,2025-02-26 05:30:00,-0.0,73.5,1014.1,3.43,S,22.0,18.9,0.0,75.2,정상
135222,ST-02,유성관측소,2025/03/11 21:00,5.5,74.3,1014.1,1.16,N,34.2,23.8,0.0,68.4,ERROR
135223,ST-09,보령관측소,2025/06/15 15:00,26.2,56.9,1006.5,1.21,SE,29.4,22.2,0.0,24.4,정상
135224,ST-04,세종관측소,2025-01-19 23:00:00,0.8,,1011.4,4.92,W,54.7,33.0,0.0,91.8,OK
135225,ST-08,논산관측소,2025/11/01 11:30,13.6,69.3,1015.9,2.99,E,34.7,22.1,,36.4,OK
135226,ST-12,아산관측소,2025-10-08 19:30:00,15.7,70.1,1009.6,6.1,NE,26.9,10.8,0.0,49.6,정상
135227,ST-10,서산관측소,2025-01-22 17:00:00,2.5,80.9,1009.7,3.45,W,74.1,43.5,0.0,90.1,정상
135228,ST-03,신탄진관측소,2025-02-21 12:30:00,10.8,63.4,1014.0,0.21,SW,24.3,10.2,0.0,75.1,정상
135229,ST-10,서산관측소,2025-08-21 21:30:00,20.1,73.6,1005.7,7.01,S,22.4,19.5,0.5,70.2,정상
135230,ST-07,공주관측소,2025-11-10 02:00:00,2.1,78.2,1023.7,3.1,S,47.0,31.4,0.0,32.8,normal
135231,ST-09,보령관측소,2025-05-27 00:00:00,17.4,64.7,1012.9,1.98,NW,26.7,21.1,0.0,33.5,OK
135232,ST-04,세종관측소,2025-03-19 20:30:00,8.6,83.2,1011.8,-999.0,동,24.7,9.5,0.0,64.0,정상
135233,ST-10,서산관측소,2025-08-11 10:30:00,23.2,80.3,1018.8,2.16,SE,64.3,42.3,4.6,73.3,점검
135234,ST-06,천안관측소,2025-11-11 06:30:00,2.6,84.7,1020.4,0.95,SW,14.9,5.4,0.0,32.9,정상
135235,ST-03,신탄진관측소,2025-07-19 21:00:00,25.9,64.2,1007.9,0.7,E,20.5,13.3,0.0,84.2,정상
135236,ST-01,대덕관측소,2025-03-07 16:30:00,9.9,99.0,1019.1,0.28,E,36.1,18.4,0.1,69.1,ERROR
135237,ST-11,당진관측소,2025-03-06 03:00:00,-3.3,89.2,1027.9,1.57,SW,20.2,13.6,0.0,70.1,OK
135238,ST-12,아산관측소,15-Nov-2025 02:00:00,-0.5,81.6,1019.4,2.86,NW,32.0,23.7,0.0,30.4,OK
135239,ST-08,논산관측소,2025-01-31 09:00:00,-0.0,81.3,1016.4,0.23,W,32.0,22.6,5.1,86.5,MAINT
135240,ST-01,대덕관측소,2025-08-21 06:30:00,21.1,51.6,1013.2,2.1,SW,96.7,47.7,0.0,70.3,정상
135241,ST-11,당진관측소,2025/08/06 23:30,18.0,54.5,1026.4,7.6,SE,31.2,20.9,0.0,77.4,정상
135242,ST-10,서산관측소,2025-06-08 08:30:00,22.5,60.6,1029.0,5.5,SE,49.7,19.2,0.0,27.8,정상
135243,ST-11,당진관측소,2025-09-12 10:00:00,19.4,61.1,1008.1,1.65,W,34.6,22.3,0.0,58.9,OK
135244,ST-05,청주관측소,2025-03-06 05:00:00,-0.2,65.7,1016.5,1.79,동,38.4,21.3,0.0,70.3,점검중
135245,ST-07,공주관측소,2025/10/26 22:30,8.0,71.8,999.6,8.89,N,35.3,14.1,0.0,,정상
135246,ST-02,유성관측소,2025-03-29 08:30:00,5.6,65.6,1015.2,3.75,NE,12.4,9.9,0.0,58.8,ERROR
135247,ST-09,보령관측소,20-Apr-2025 11:00:00,15.2,61.9,1011.1,1.29,SW,30.2,12.5,0.0,49.5,정상
135248,ST-06,천안관측소,2025-02-23 22:30:00,0.7,69.0,1013.3,3.56,북,39.1,27.6,0.5,76.2,정상
135249,ST-01,대덕관측소,2025-10-02 13:00:00,21.6,64.8,1007.4,4.06,NW,14.9,4.0,0.0,51.0,OK
135250,ST-09,보령관측소,2025-07-16 13:00:00,29.1,52.5,1020.7,4.39,N,70.2,35.3,0.0,85.9,ERROR
135251,ST-04,세종관측소,2025-05-29 06:00:00,18.0,84.0,1007.7,3.29,W,17.7,7.8,0.0,32.2,정상
135252,ST-05,청주관측소,2025-11-10 20:30:00,7.5,78.3,1012.4,3.37,SE,56.5,26.1,0.0,32.5,점검
135253,ST-04,세종관측소,2025-07-19 17:30:00,26.1,53.9,1012.8,3.61,S,84.6,49.7,0.0,85.1,정상
